"TIME","GEO","UNIT","MOT_NRG","ENGINE","Value"
"2011","Czechia","Number","Total","2 000 cm³ or over",":"
"2011","Czechia","Number","Petroleum products","Total","3 261 000"
"2011","Czechia","Number","Petroleum products","Less than 1 400 cm³","2 132 000"
"2011","Czechia","Number","Petroleum products","From 1 400 to 1 999 cm³","1 006 000"
"2011","Czechia","Number","Petroleum products","2 000 cm³ or over","123 000"
"2011","Czechia","Number","Diesel","Total","1 316 000"
"2011","Czechia","Number","Diesel","Less than 1 400 cm³",":"
"2011","Czechia","Number","Diesel","From 1 400 to 1 999 cm³","1 087 000"
"2011","Czechia","Number","Diesel","2 000 cm³ or over","230 000"
"2011","Denmark","Number","Total","Total",":"
"2011","Denmark","Number","Total","Less than 1 400 cm³",":"
"2011","Denmark","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Denmark","Number","Total","2 000 cm³ or over",":"
"2011","Denmark","Number","Petroleum products","Total",":"
"2011","Denmark","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Denmark","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Denmark","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Denmark","Number","Diesel","Total",":"
"2011","Denmark","Number","Diesel","Less than 1 400 cm³",":"
"2011","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Denmark","Number","Diesel","2 000 cm³ or over",":"
"2011","Germany (until 1990 former territory of the FRG)","Number","Total","Total","42 928 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Total","Less than 1 400 cm³",":"
"2011","Germany (until 1990 former territory of the FRG)","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Germany (until 1990 former territory of the FRG)","Number","Total","2 000 cm³ or over",":"
"2011","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Total","30 452 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Less than 1 400 cm³","13 372 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","From 1 400 to 1 999 cm³","14 160 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","2 000 cm³ or over","2 913 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","11 891 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³","359 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³","7 952 000"
"2011","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over","3 580 000"
"2011","Estonia","Number","Total","Total","574 000"
"2011","Estonia","Number","Total","Less than 1 400 cm³",":"
"2011","Estonia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Estonia","Number","Total","2 000 cm³ or over",":"
"2011","Estonia","Number","Petroleum products","Total","420 000"
"2011","Estonia","Number","Petroleum products","Less than 1 400 cm³","78 900"
"2011","Estonia","Number","Petroleum products","From 1 400 to 1 999 cm³","264 300"
"2011","Estonia","Number","Petroleum products","2 000 cm³ or over","76 800"
"2011","Estonia","Number","Diesel","Total","154 000"
"2011","Estonia","Number","Diesel","Less than 1 400 cm³","1 800"
"2011","Estonia","Number","Diesel","From 1 400 to 1 999 cm³","83 400"
"2011","Estonia","Number","Diesel","2 000 cm³ or over","68 800"
"2011","Ireland","Number","Total","Total","1 962 460"
"2011","Ireland","Number","Total","Less than 1 400 cm³",":"
"2011","Ireland","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Ireland","Number","Total","2 000 cm³ or over",":"
"2011","Ireland","Number","Petroleum products","Total","1 339 320"
"2011","Ireland","Number","Petroleum products","Less than 1 400 cm³","831 660"
"2011","Ireland","Number","Petroleum products","From 1 400 to 1 999 cm³","475 750"
"2011","Ireland","Number","Petroleum products","2 000 cm³ or over","31 920"
"2011","Ireland","Number","Diesel","Total","608 240"
"2011","Ireland","Number","Diesel","Less than 1 400 cm³","39 690"
"2011","Ireland","Number","Diesel","From 1 400 to 1 999 cm³","469 360"
"2011","Ireland","Number","Diesel","2 000 cm³ or over","99 200"
"2011","Greece","Number","Total","Total","5 203 591"
"2011","Greece","Number","Total","Less than 1 400 cm³",":"
"2011","Greece","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Greece","Number","Total","2 000 cm³ or over",":"
"2011","Greece","Number","Petroleum products","Total",":"
"2011","Greece","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Greece","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Greece","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Greece","Number","Diesel","Total",":"
"2011","Greece","Number","Diesel","Less than 1 400 cm³",":"
"2011","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Greece","Number","Diesel","2 000 cm³ or over",":"
"2011","Spain","Number","Total","Total","22 277 000"
"2011","Spain","Number","Total","Less than 1 400 cm³",":"
"2011","Spain","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Spain","Number","Total","2 000 cm³ or over",":"
"2011","Spain","Number","Petroleum products","Total","10 510 000"
"2011","Spain","Number","Petroleum products","Less than 1 400 cm³","5 271 000"
"2011","Spain","Number","Petroleum products","From 1 400 to 1 999 cm³","4 495 000"
"2011","Spain","Number","Petroleum products","2 000 cm³ or over","744 000"
"2011","Spain","Number","Diesel","Total","11 763 000"
"2011","Spain","Number","Diesel","Less than 1 400 cm³","727 000"
"2011","Spain","Number","Diesel","From 1 400 to 1 999 cm³","9 540 000"
"2011","Spain","Number","Diesel","2 000 cm³ or over","1 496 000"
"2011","France","Number","Total","Total","31 754 000"
"2011","France","Number","Total","Less than 1 400 cm³",":"
"2011","France","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","France","Number","Total","2 000 cm³ or over",":"
"2011","France","Number","Petroleum products","Total",":"
"2011","France","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","France","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","France","Number","Petroleum products","2 000 cm³ or over",":"
"2011","France","Number","Diesel","Total",":"
"2011","France","Number","Diesel","Less than 1 400 cm³",":"
"2011","France","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","France","Number","Diesel","2 000 cm³ or over",":"
"2011","Croatia","Number","Total","Total","1 518 000"
"2011","Croatia","Number","Total","Less than 1 400 cm³",":"
"2011","Croatia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Croatia","Number","Total","2 000 cm³ or over",":"
"2011","Croatia","Number","Petroleum products","Total","923 000"
"2011","Croatia","Number","Petroleum products","Less than 1 400 cm³","634 000"
"2011","Croatia","Number","Petroleum products","From 1 400 to 1 999 cm³","266 000"
"2011","Croatia","Number","Petroleum products","2 000 cm³ or over","23 000"
"2011","Croatia","Number","Diesel","Total","547 000"
"2011","Croatia","Number","Diesel","Less than 1 400 cm³","26 000"
"2011","Croatia","Number","Diesel","From 1 400 to 1 999 cm³","440 000"
"2011","Croatia","Number","Diesel","2 000 cm³ or over","81 000"
"2011","Italy","Number","Total","Total","37 113 000"
"2011","Italy","Number","Total","Less than 1 400 cm³",":"
"2011","Italy","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Italy","Number","Total","2 000 cm³ or over",":"
"2011","Italy","Number","Petroleum products","Total","20 163 000"
"2011","Italy","Number","Petroleum products","Less than 1 400 cm³","9 104 000"
"2011","Italy","Number","Petroleum products","From 1 400 to 1 999 cm³","10 643 000"
"2011","Italy","Number","Petroleum products","2 000 cm³ or over","416 000"
"2011","Italy","Number","Diesel","Total","14 485 000"
"2011","Italy","Number","Diesel","Less than 1 400 cm³","104 000"
"2011","Italy","Number","Diesel","From 1 400 to 1 999 cm³","12 132 000"
"2011","Italy","Number","Diesel","2 000 cm³ or over","2 249 000"
"2011","Cyprus","Number","Total","Total","470 000"
"2011","Cyprus","Number","Total","Less than 1 400 cm³",":"
"2011","Cyprus","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Cyprus","Number","Total","2 000 cm³ or over",":"
"2011","Cyprus","Number","Petroleum products","Total","420 000"
"2011","Cyprus","Number","Petroleum products","Less than 1 400 cm³","163 000"
"2011","Cyprus","Number","Petroleum products","From 1 400 to 1 999 cm³","242 000"
"2011","Cyprus","Number","Petroleum products","2 000 cm³ or over","15 000"
"2011","Cyprus","Number","Diesel","Total","48 000"
"2011","Cyprus","Number","Diesel","Less than 1 400 cm³","1 000"
"2011","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³","19 000"
"2011","Cyprus","Number","Diesel","2 000 cm³ or over","28 000"
"2011","Latvia","Number","Total","Total","612 320"
"2011","Latvia","Number","Total","Less than 1 400 cm³",":"
"2011","Latvia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Latvia","Number","Total","2 000 cm³ or over",":"
"2011","Latvia","Number","Petroleum products","Total","391 230"
"2011","Latvia","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Latvia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Latvia","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Latvia","Number","Diesel","Total","221 090"
"2011","Latvia","Number","Diesel","Less than 1 400 cm³",":"
"2011","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Latvia","Number","Diesel","2 000 cm³ or over",":"
"2011","Lithuania","Number","Total","Total","1 713 277"
"2011","Lithuania","Number","Total","Less than 1 400 cm³",":"
"2011","Lithuania","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Lithuania","Number","Total","2 000 cm³ or over",":"
"2011","Lithuania","Number","Petroleum products","Total",":"
"2011","Lithuania","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Lithuania","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Lithuania","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Lithuania","Number","Diesel","Total",":"
"2011","Lithuania","Number","Diesel","Less than 1 400 cm³",":"
"2011","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Lithuania","Number","Diesel","2 000 cm³ or over",":"
"2011","Luxembourg","Number","Total","Total","345 600"
"2011","Luxembourg","Number","Total","Less than 1 400 cm³",":"
"2011","Luxembourg","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Luxembourg","Number","Total","2 000 cm³ or over",":"
"2011","Luxembourg","Number","Petroleum products","Total","120 400"
"2011","Luxembourg","Number","Petroleum products","Less than 1 400 cm³","44 700"
"2011","Luxembourg","Number","Petroleum products","From 1 400 to 1 999 cm³","49 700"
"2011","Luxembourg","Number","Petroleum products","2 000 cm³ or over","26 000"
"2011","Luxembourg","Number","Diesel","Total","223 600"
"2011","Luxembourg","Number","Diesel","Less than 1 400 cm³","12 500"
"2011","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³","156 300"
"2011","Luxembourg","Number","Diesel","2 000 cm³ or over","54 800"
"2011","Hungary","Number","Total","Total","2 967 810"
"2011","Hungary","Number","Total","Less than 1 400 cm³",":"
"2011","Hungary","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Hungary","Number","Total","2 000 cm³ or over",":"
"2011","Hungary","Number","Petroleum products","Total","2 311 040"
"2011","Hungary","Number","Petroleum products","Less than 1 400 cm³","1 603 890"
"2011","Hungary","Number","Petroleum products","From 1 400 to 1 999 cm³","653 890"
"2011","Hungary","Number","Petroleum products","2 000 cm³ or over","53 270"
"2011","Hungary","Number","Diesel","Total","642 670"
"2011","Hungary","Number","Diesel","Less than 1 400 cm³","57 410"
"2011","Hungary","Number","Diesel","From 1 400 to 1 999 cm³","462 290"
"2011","Hungary","Number","Diesel","2 000 cm³ or over","122 970"
"2011","Malta","Number","Total","Total","247 174"
"2011","Malta","Number","Total","Less than 1 400 cm³",":"
"2011","Malta","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Malta","Number","Total","2 000 cm³ or over",":"
"2011","Malta","Number","Petroleum products","Total","175 751"
"2011","Malta","Number","Petroleum products","Less than 1 400 cm³","139 859"
"2011","Malta","Number","Petroleum products","From 1 400 to 1 999 cm³","32 842"
"2011","Malta","Number","Petroleum products","2 000 cm³ or over","3 050"
"2011","Malta","Number","Diesel","Total","71 129"
"2011","Malta","Number","Diesel","Less than 1 400 cm³","5 396"
"2011","Malta","Number","Diesel","From 1 400 to 1 999 cm³","57 410"
"2011","Malta","Number","Diesel","2 000 cm³ or over","8 323"
"2011","Netherlands","Number","Total","Total","7 859 000"
"2011","Netherlands","Number","Total","Less than 1 400 cm³",":"
"2011","Netherlands","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Netherlands","Number","Total","2 000 cm³ or over",":"
"2011","Netherlands","Number","Petroleum products","Total","6 254 000"
"2011","Netherlands","Number","Petroleum products","Less than 1 400 cm³","2 824 000"
"2011","Netherlands","Number","Petroleum products","From 1 400 to 1 999 cm³","2 536 000"
"2011","Netherlands","Number","Petroleum products","2 000 cm³ or over","894 000"
"2011","Netherlands","Number","Diesel","Total","1 327 000"
"2011","Netherlands","Number","Diesel","Less than 1 400 cm³","115 000"
"2011","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³","864 000"
"2011","Netherlands","Number","Diesel","2 000 cm³ or over","349 000"
"2011","Austria","Number","Total","Total","4 513 000"
"2011","Austria","Number","Total","Less than 1 400 cm³",":"
"2011","Austria","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Austria","Number","Total","2 000 cm³ or over",":"
"2011","Austria","Number","Petroleum products","Total","1 997 000"
"2011","Austria","Number","Petroleum products","Less than 1 400 cm³","1 146 000"
"2011","Austria","Number","Petroleum products","From 1 400 to 1 999 cm³","667 000"
"2011","Austria","Number","Petroleum products","2 000 cm³ or over","184 000"
"2011","Austria","Number","Diesel","Total","2 506 000"
"2011","Austria","Number","Diesel","Less than 1 400 cm³","96 000"
"2011","Austria","Number","Diesel","From 1 400 to 1 999 cm³","1 946 000"
"2011","Austria","Number","Diesel","2 000 cm³ or over","464 000"
"2011","Poland","Number","Total","Total","18 125 000"
"2011","Poland","Number","Total","Less than 1 400 cm³",":"
"2011","Poland","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Poland","Number","Total","2 000 cm³ or over",":"
"2011","Poland","Number","Petroleum products","Total","10 735 000"
"2011","Poland","Number","Petroleum products","Less than 1 400 cm³","6 702 000"
"2011","Poland","Number","Petroleum products","From 1 400 to 1 999 cm³","3 672 000"
"2011","Poland","Number","Petroleum products","2 000 cm³ or over","361 000"
"2011","Poland","Number","Diesel","Total","4 416 000"
"2011","Poland","Number","Diesel","Less than 1 400 cm³","190 000"
"2011","Poland","Number","Diesel","From 1 400 to 1 999 cm³","3 494 000"
"2011","Poland","Number","Diesel","2 000 cm³ or over","732 000"
"2011","Portugal","Number","Total","Total","4 712 000"
"2011","Portugal","Number","Total","Less than 1 400 cm³",":"
"2011","Portugal","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Portugal","Number","Total","2 000 cm³ or over",":"
"2011","Portugal","Number","Petroleum products","Total","2 497 000"
"2011","Portugal","Number","Petroleum products","Less than 1 400 cm³","2 092 000"
"2011","Portugal","Number","Petroleum products","From 1 400 to 1 999 cm³","364 000"
"2011","Portugal","Number","Petroleum products","2 000 cm³ or over","41 000"
"2011","Portugal","Number","Diesel","Total","2 169 000"
"2011","Portugal","Number","Diesel","Less than 1 400 cm³","115 258"
"2011","Portugal","Number","Diesel","From 1 400 to 1 999 cm³","1 486 000"
"2011","Portugal","Number","Diesel","2 000 cm³ or over","416 000"
"2011","Romania","Number","Total","Total","4 335 000"
"2011","Romania","Number","Total","Less than 1 400 cm³",":"
"2011","Romania","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Romania","Number","Total","2 000 cm³ or over",":"
"2011","Romania","Number","Petroleum products","Total","2 952 000"
"2011","Romania","Number","Petroleum products","Less than 1 400 cm³","2 056 000"
"2011","Romania","Number","Petroleum products","From 1 400 to 1 999 cm³","841 000"
"2011","Romania","Number","Petroleum products","2 000 cm³ or over","56 000"
"2011","Romania","Number","Diesel","Total","1 381 000"
"2011","Romania","Number","Diesel","Less than 1 400 cm³","72 000"
"2011","Romania","Number","Diesel","From 1 400 to 1 999 cm³","1 084 000"
"2011","Romania","Number","Diesel","2 000 cm³ or over","225 000"
"2011","Slovenia","Number","Total","Total","1 066 500"
"2011","Slovenia","Number","Total","Less than 1 400 cm³",":"
"2011","Slovenia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Slovenia","Number","Total","2 000 cm³ or over",":"
"2011","Slovenia","Number","Petroleum products","Total","676 990"
"2011","Slovenia","Number","Petroleum products","Less than 1 400 cm³","410 640"
"2011","Slovenia","Number","Petroleum products","From 1 400 to 1 999 cm³","248 370"
"2011","Slovenia","Number","Petroleum products","2 000 cm³ or over","17 980"
"2011","Slovenia","Number","Diesel","Total","388 560"
"2011","Slovenia","Number","Diesel","Less than 1 400 cm³","14 010"
"2011","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³","310 620"
"2011","Slovenia","Number","Diesel","2 000 cm³ or over","63 930"
"2011","Slovakia","Number","Total","Total","1 749 300"
"2011","Slovakia","Number","Total","Less than 1 400 cm³",":"
"2011","Slovakia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Slovakia","Number","Total","2 000 cm³ or over",":"
"2011","Slovakia","Number","Petroleum products","Total",":"
"2011","Slovakia","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Slovakia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Slovakia","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Slovakia","Number","Diesel","Total",":"
"2011","Slovakia","Number","Diesel","Less than 1 400 cm³",":"
"2011","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Slovakia","Number","Diesel","2 000 cm³ or over",":"
"2011","Finland","Number","Total","Total","2 978 000"
"2011","Finland","Number","Total","Less than 1 400 cm³",":"
"2011","Finland","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Finland","Number","Total","2 000 cm³ or over",":"
"2011","Finland","Number","Petroleum products","Total","2 340 000"
"2011","Finland","Number","Petroleum products","Less than 1 400 cm³","592 000"
"2011","Finland","Number","Petroleum products","From 1 400 to 1 999 cm³","1 448 000"
"2011","Finland","Number","Petroleum products","2 000 cm³ or over","300 000"
"2011","Finland","Number","Diesel","Total","617 000"
"2011","Finland","Number","Diesel","Less than 1 400 cm³","13 000"
"2011","Finland","Number","Diesel","From 1 400 to 1 999 cm³","356 000"
"2011","Finland","Number","Diesel","2 000 cm³ or over","248 000"
"2011","Sweden","Number","Total","Total","4 400 550"
"2011","Sweden","Number","Total","Less than 1 400 cm³",":"
"2011","Sweden","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Sweden","Number","Total","2 000 cm³ or over",":"
"2011","Sweden","Number","Petroleum products","Total","3 385 092"
"2011","Sweden","Number","Petroleum products","Less than 1 400 cm³","2 239 229"
"2011","Sweden","Number","Petroleum products","From 1 400 to 1 999 cm³","775 510"
"2011","Sweden","Number","Petroleum products","2 000 cm³ or over","370 353"
"2011","Sweden","Number","Diesel","Total","765 783"
"2011","Sweden","Number","Diesel","Less than 1 400 cm³","112 098"
"2011","Sweden","Number","Diesel","From 1 400 to 1 999 cm³","445 055"
"2011","Sweden","Number","Diesel","2 000 cm³ or over","208 630"
"2011","United Kingdom","Number","Total","Total","28 467 000"
"2011","United Kingdom","Number","Total","Less than 1 400 cm³",":"
"2011","United Kingdom","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","United Kingdom","Number","Total","2 000 cm³ or over",":"
"2011","United Kingdom","Number","Petroleum products","Total","19 548 000"
"2011","United Kingdom","Number","Petroleum products","Less than 1 400 cm³","9 133 000"
"2011","United Kingdom","Number","Petroleum products","From 1 400 to 1 999 cm³","8 669 000"
"2011","United Kingdom","Number","Petroleum products","2 000 cm³ or over","1 746 000"
"2011","United Kingdom","Number","Diesel","Total","8 763 000"
"2011","United Kingdom","Number","Diesel","Less than 1 400 cm³","574 000"
"2011","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³","6 107 000"
"2011","United Kingdom","Number","Diesel","2 000 cm³ or over","2 083 000"
"2011","Iceland","Number","Total","Total",":"
"2011","Iceland","Number","Total","Less than 1 400 cm³",":"
"2011","Iceland","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Iceland","Number","Total","2 000 cm³ or over",":"
"2011","Iceland","Number","Petroleum products","Total",":"
"2011","Iceland","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Iceland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Iceland","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Iceland","Number","Diesel","Total",":"
"2011","Iceland","Number","Diesel","Less than 1 400 cm³",":"
"2011","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Iceland","Number","Diesel","2 000 cm³ or over",":"
"2011","Liechtenstein","Number","Total","Total","27 327"
"2011","Liechtenstein","Number","Total","Less than 1 400 cm³",":"
"2011","Liechtenstein","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Liechtenstein","Number","Total","2 000 cm³ or over",":"
"2011","Liechtenstein","Number","Petroleum products","Total","20 404"
"2011","Liechtenstein","Number","Petroleum products","Less than 1 400 cm³","4 715"
"2011","Liechtenstein","Number","Petroleum products","From 1 400 to 1 999 cm³","8 967"
"2011","Liechtenstein","Number","Petroleum products","2 000 cm³ or over","6 722"
"2011","Liechtenstein","Number","Diesel","Total","6 669"
"2011","Liechtenstein","Number","Diesel","Less than 1 400 cm³","184"
"2011","Liechtenstein","Number","Diesel","From 1 400 to 1 999 cm³","3 591"
"2011","Liechtenstein","Number","Diesel","2 000 cm³ or over","2 894"
"2011","Norway","Number","Total","Total","2 376 000"
"2011","Norway","Number","Total","Less than 1 400 cm³",":"
"2011","Norway","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Norway","Number","Total","2 000 cm³ or over",":"
"2011","Norway","Number","Petroleum products","Total","1 448 000"
"2011","Norway","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Norway","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Norway","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Norway","Number","Diesel","Total","924 000"
"2011","Norway","Number","Diesel","Less than 1 400 cm³",":"
"2011","Norway","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Norway","Number","Diesel","2 000 cm³ or over",":"
"2011","Switzerland","Number","Total","Total","4 163 000"
"2011","Switzerland","Number","Total","Less than 1 400 cm³",":"
"2011","Switzerland","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Switzerland","Number","Total","2 000 cm³ or over",":"
"2011","Switzerland","Number","Petroleum products","Total","3 302 000"
"2011","Switzerland","Number","Petroleum products","Less than 1 400 cm³","929 000"
"2011","Switzerland","Number","Petroleum products","From 1 400 to 1 999 cm³","1 615 000"
"2011","Switzerland","Number","Petroleum products","2 000 cm³ or over","758 000"
"2011","Switzerland","Number","Diesel","Total","827 000"
"2011","Switzerland","Number","Diesel","Less than 1 400 cm³","27 000"
"2011","Switzerland","Number","Diesel","From 1 400 to 1 999 cm³","521 000"
"2011","Switzerland","Number","Diesel","2 000 cm³ or over","280 000"
"2011","North Macedonia","Number","Total","Total","313 000"
"2011","North Macedonia","Number","Total","Less than 1 400 cm³",":"
"2011","North Macedonia","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","North Macedonia","Number","Total","2 000 cm³ or over",":"
"2011","North Macedonia","Number","Petroleum products","Total","217 000"
"2011","North Macedonia","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","North Macedonia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","North Macedonia","Number","Petroleum products","2 000 cm³ or over",":"
"2011","North Macedonia","Number","Diesel","Total","85 500"
"2011","North Macedonia","Number","Diesel","Less than 1 400 cm³",":"
"2011","North Macedonia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","North Macedonia","Number","Diesel","2 000 cm³ or over",":"
"2011","Turkey","Number","Total","Total","8 113 100"
"2011","Turkey","Number","Total","Less than 1 400 cm³",":"
"2011","Turkey","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Turkey","Number","Total","2 000 cm³ or over",":"
"2011","Turkey","Number","Petroleum products","Total","2 721 900"
"2011","Turkey","Number","Petroleum products","Less than 1 400 cm³","1 244 700"
"2011","Turkey","Number","Petroleum products","From 1 400 to 1 999 cm³","1 422 200"
"2011","Turkey","Number","Petroleum products","2 000 cm³ or over","55 000"
"2011","Turkey","Number","Diesel","Total","1 756 000"
"2011","Turkey","Number","Diesel","Less than 1 400 cm³","530 100"
"2011","Turkey","Number","Diesel","From 1 400 to 1 999 cm³","1 100 100"
"2011","Turkey","Number","Diesel","2 000 cm³ or over","103 300"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","Total",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","Less than 1 400 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","From 1 400 to 1 999 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total","2 000 cm³ or over",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Petroleum products","Total",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Petroleum products","Less than 1 400 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Petroleum products","2 000 cm³ or over",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Diesel","Total",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Diesel","Less than 1 400 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Diesel","2 000 cm³ or over",":"
"2012","Belgium","Number","Total","Total","5 444 000"
"2012","Belgium","Number","Total","Less than 1 400 cm³",":"
"2012","Belgium","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Belgium","Number","Total","2 000 cm³ or over",":"
"2012","Belgium","Number","Petroleum products","Total","1 981 000"
"2012","Belgium","Number","Petroleum products","Less than 1 400 cm³","1 251 000"
"2012","Belgium","Number","Petroleum products","From 1 400 to 1 999 cm³","585 000"
"2012","Belgium","Number","Petroleum products","2 000 cm³ or over","146 000"
"2012","Belgium","Number","Diesel","Total","3 401 000"
"2012","Belgium","Number","Diesel","Less than 1 400 cm³","395 000"
"2012","Belgium","Number","Diesel","From 1 400 to 1 999 cm³","2 521 000"
"2012","Belgium","Number","Diesel","2 000 cm³ or over","484 000"
"2012","Bulgaria","Number","Total","Total","2 807 000"
"2012","Bulgaria","Number","Total","Less than 1 400 cm³",":"
"2012","Bulgaria","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Bulgaria","Number","Total","2 000 cm³ or over",":"
"2012","Bulgaria","Number","Petroleum products","Total",":"
"2012","Bulgaria","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","Bulgaria","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","Bulgaria","Number","Petroleum products","2 000 cm³ or over",":"
"2012","Bulgaria","Number","Diesel","Total",":"
"2012","Bulgaria","Number","Diesel","Less than 1 400 cm³",":"
"2012","Bulgaria","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","Bulgaria","Number","Diesel","2 000 cm³ or over",":"
"2012","Czechia","Number","Total","Total","4 706 000"
"2012","Czechia","Number","Total","Less than 1 400 cm³",":"
"2012","Czechia","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Czechia","Number","Total","2 000 cm³ or over",":"
